age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
0.3529411764705882,admin.,divorced,secondary,no,0.38625579111891395,yes,no,cellular,0.6666666666666666,nov,1.0,0.6118158292550488,1.0,1.0,failure,no
0.4117647058823529,blue-collar,married,primary,no,0.3023586619467679,no,no,cellular,0.23333333333333334,aug,0.5558744796257107,0.4078772195033659,0.0,0.0,success,no
0.38235294117647056,services,married,secondary,no,0.12426416200114318,yes,no,cellular,0.9,may,0.12294344814233574,0.0,0.0,0.0,success,no
0.5588235294117647,retired,married,primary,no,1.0,no,no,cellular,0.5333333333333333,jun,0.1787434477557485,0.0,0.0,0.0,success,no
0.11764705882352938,admin.,married,secondary,no,0.4352650051897715,yes,no,cellular,0.26666666666666666,may,1.0,0.0,0.0,0.0,failure,no
0.4411764705882353,unemployed,divorced,secondary,no,0.27461446279479096,no,no,cellular,0.26666666666666666,jul,0.41156413579791895,0.4078772195033659,0.0,0.0,success,no
0.3529411764705882,services,married,primary,no,0.6901129183582309,yes,no,cellular,0.43333333333333335,may,0.20183310276819516,0.0,1.0,0.8943978125516655,failure,no
0.3088235294117647,management,married,tertiary,no,0.5268042490983902,yes,no,telephone,0.6666666666666666,nov,1.0,0.0,0.0,0.0,failure,no
0.19117647058823528,services,single,secondary,no,0.29388588256502646,yes,no,cellular,0.16666666666666669,may,0.27110206780553514,0.0,0.0,0.0,failure,no
0.5735294117647058,management,married,primary,no,0.2762757920853285,yes,no,telephone,0.5666666666666667,may,0.09600551729448131,0.6118158292550488,0.0,0.0,failure,no
0.22058823529411764,admin.,single,secondary,no,0.3737958214398823,yes,no,cellular,0.6333333333333333,apr,0.20568137860360294,0.0,0.0,0.0,failure,no
0.3970588235294118,technician,divorced,secondary,no,0.8376389593579647,yes,no,cellular,0.43333333333333335,may,1.0,0.20393860975168293,0.0,0.0,success,no
0.14705882352941174,blue-collar,married,secondary,no,0.26614168341304945,no,no,cellular,0.06666666666666668,jun,0.25378482654620016,0.0,0.0,0.0,failure,no
0.48529411764705876,blue-collar,married,primary,no,0.43875379669990033,no,no,cellular,0.1,aug,0.5173917212716328,0.0,0.0,0.0,success,no
0.38235294117647056,management,married,tertiary,no,0.5176669380004337,no,no,cellular,0.9666666666666667,jun,0.29996413657109344,0.0,0.0,0.0,success,no
0.1029411764705882,management,single,secondary,no,0.27411606400762967,no,no,cellular,0.9,jul,0.13833655148396684,0.6118158292550488,0.0,0.0,failure,no
0.3088235294117647,technician,married,tertiary,no,0.26364968947724315,no,no,cellular,0.6,aug,0.07676413811744241,0.0,0.0,0.0,failure,no
0.32352941176470584,admin.,married,secondary,no,0.4164919842066972,yes,yes,cellular,0.8666666666666667,may,0.4519710320697006,0.0,0.0,0.0,failure,no
0.4117647058823529,admin.,single,secondary,no,0.8776769952599195,no,no,cellular,0.3666666666666667,jul,0.4731365491644435,0.20393860975168293,1.0,1.0,success,yes
0.11764705882352938,services,married,secondary,no,0.26364968947724315,yes,no,cellular,0.7333333333333333,jul,0.3730813774438412,1.0,0.0,0.0,failure,no
0.42647058823529405,blue-collar,married,secondary,no,0.2897325593386826,yes,no,telephone,0.16666666666666669,may,0.13256413773085518,0.0,0.0,0.0,failure,no
0.4411764705882353,admin.,married,secondary,no,0.6731673595947478,no,no,cellular,0.6333333333333333,aug,0.2941917228179818,0.4078772195033659,0.0,0.0,failure,no
0.23529411764705876,blue-collar,married,primary,no,0.26364968947724315,yes,no,cellular,0.7666666666666667,jul,0.16527448233182127,1.0,0.0,0.0,failure,no
0.4117647058823529,self-employed,married,secondary,yes,0.2639819553353507,no,no,cellular,0.13333333333333333,feb,0.4461986183165889,0.20393860975168293,0.0,0.0,success,no
0.5147058823529411,management,married,tertiary,no,0.26364968947724315,no,no,cellular,0.5,jul,0.21915034402753014,0.8157544390067317,0.0,0.0,failure,no
0.2941176470588235,management,single,tertiary,no,1.0,no,no,telephone,0.5666666666666667,nov,0.06906758644662686,0.0,0.0,0.0,success,no
0.13235294117647056,student,single,secondary,no,0.32644793665956234,yes,no,cellular,0.5333333333333333,apr,0.6578537892640167,0.0,0.0,0.0,failure,no
0.5147058823529411,blue-collar,married,primary,no,0.29870373750758533,no,no,telephone,0.6,jun,0.376929653279249,0.20393860975168293,0.0,0.0,failure,no
0.22058823529411764,technician,married,secondary,no,0.22577138165298716,yes,no,cellular,0.6333333333333333,apr,0.3519158603490984,0.4078772195033659,1.0,1.0,failure,no
0.6470588235294118,retired,married,secondary,no,0.7200168455879066,no,no,cellular,0.3333333333333333,sep,0.2095296544390107,0.0,0.5749257056186087,0.44719890627583275,failure,no
0.3382352941176471,self-employed,married,tertiary,no,0.5846185084090967,yes,no,cellular,0.5,may,0.36153654993761786,1.0,0.0,0.0,failure,no
0.3529411764705882,technician,single,secondary,no,1.0,no,no,cellular,0.9333333333333333,may,0.16912275816722908,0.0,0.0,0.0,success,no
0.2647058823529411,admin.,married,secondary,no,0.4819483582538765,yes,no,cellular,0.23333333333333334,may,1.0,0.20393860975168293,0.6104149467061771,1.0,success,no
0.5294117647058824,blue-collar,married,primary,no,0.6416021030745345,no,no,cellular,0.8,aug,0.2595572402993118,1.0,0.0,0.0,failure,no
0.3529411764705882,management,single,tertiary,no,0.48028702896333897,no,no,cellular,0.16666666666666669,aug,0.9560951665081193,0.20393860975168293,0.0,0.0,failure,yes
0.32352941176470584,blue-collar,married,secondary,yes,0.38326539839594637,no,yes,cellular,0.7666666666666667,jul,1.0,0.0,0.0,0.0,failure,yes
0.4117647058823529,technician,divorced,secondary,no,0.7477610447398836,yes,no,cellular,0.5666666666666667,aug,0.7713779264085461,1.0,0.0,0.0,failure,no
0.22058823529411764,technician,married,secondary,no,0.5068682976119396,yes,no,cellular,0.7333333333333333,may,0.6655503409348322,0.0,0.0,0.0,failure,no
0.13235294117647056,student,single,secondary,no,1.0,no,no,cellular,0.23333333333333334,apr,0.2326193094514574,0.20393860975168293,0.0,0.0,success,no
0.25,services,married,secondary,no,0.21347754490300933,yes,no,cellular,0.4,may,0.06137103477581131,0.20393860975168293,0.0,0.0,failure,no
0.4558823529411764,technician,married,secondary,no,0.678483613324468,yes,no,cellular,0.6666666666666666,nov,0.05944689685810743,0.0,1.0,0.44719890627583275,failure,no
0.23529411764705876,blue-collar,married,secondary,no,0.2073306265280204,yes,no,telephone,0.23333333333333334,may,0.7405917197252839,0.20393860975168293,0.0,0.0,success,no
0.3088235294117647,technician,married,secondary,no,0.27295313350425343,yes,yes,cellular,0.9333333333333333,jan,0.36538482577302567,0.0,1.0,0.44719890627583275,failure,no
0.1029411764705882,self-employed,single,tertiary,no,0.29870373750758533,no,no,cellular,0.9333333333333333,jan,0.3153572399127246,0.4078772195033659,0.0,0.0,failure,no
0.25,management,divorced,tertiary,no,0.8635556962903503,yes,no,cellular,0.1,jun,0.6597779271817206,0.4078772195033659,0.0,0.0,success,no
0.5882352941176471,unemployed,married,primary,no,0.26364968947724315,no,no,cellular,0.9666666666666667,jan,1.0,0.20393860975168293,0.0,0.0,failure,no
0.13235294117647056,student,single,secondary,no,0.33990470391291644,no,no,cellular,0.5,mar,0.15180551690789407,1.0,0.0,0.0,failure,no
0.4558823529411764,self-employed,married,secondary,no,0.4527089627404157,no,no,cellular,0.43333333333333335,aug,0.4134882737156228,1.0,0.0,0.0,failure,no
0.5,management,married,tertiary,no,0.48277902289914526,yes,no,cellular,0.5,apr,0.8137089605980315,0.0,1.0,0.44719890627583275,failure,no
0.9117647058823529,retired,married,secondary,no,0.2638158224062969,no,no,cellular,0.6,aug,0.11717103438922408,0.8157544390067317,0.0,0.0,failure,no
0.23529411764705876,services,divorced,secondary,no,0.2747805957238447,yes,no,cellular,0.13333333333333333,may,0.36153654993761786,0.20393860975168293,0.0,0.0,failure,no
0.36764705882352944,services,married,secondary,no,0.26364968947724315,yes,yes,cellular,0.3333333333333333,may,0.3018882744887973,0.0,0.0,0.0,success,no
0.27941176470588236,management,married,tertiary,no,0.1709475150652482,yes,no,cellular,0.6666666666666666,jul,1.0,0.0,0.0,0.0,failure,no
0.4411764705882353,blue-collar,married,secondary,no,0.29205842034543517,no,no,cellular,0.1,feb,0.028660690174845217,0.4078772195033659,1.0,0.8943978125516655,failure,no
0.20588235294117646,technician,single,tertiary,no,0.37927820809865626,no,yes,cellular,0.13333333333333333,feb,0.3634606878553218,0.0,1.0,1.0,failure,no
0.14705882352941174,management,married,tertiary,no,0.3236236768656485,yes,yes,cellular,0.9,jul,1.0,0.4078772195033659,0.0,0.0,failure,no
0.13235294117647056,technician,single,secondary,no,0.3013618643724454,no,no,cellular,0.9666666666666667,apr,0.5270124108601524,0.0,0.0,0.0,failure,yes
0.1764705882352941,admin.,married,secondary,no,0.3028570607339292,yes,yes,telephone,0.1,may,0.3980951703739918,0.4078772195033659,0.0,0.0,failure,no
0.20588235294117646,management,single,tertiary,no,0.25484464423739417,no,no,cellular,0.9333333333333333,jan,1.0,0.20393860975168293,0.0,0.0,success,no
0.48529411764705876,technician,married,secondary,no,0.295547211855564,yes,no,cellular,0.7333333333333333,jul,0.10947448271840851,0.20393860975168293,0.0,0.0,success,no
0.3529411764705882,management,divorced,tertiary,no,0.26996274078128585,yes,no,cellular,0.8,jul,0.37115723952613733,1.0,0.0,0.0,failure,no
0.19117647058823528,self-employed,single,secondary,no,0.34970654672708795,yes,no,cellular,0.5666666666666667,may,0.05752275894040354,1.0,0.0,0.0,failure,no
0.25,self-employed,married,tertiary,no,0.2663078163421032,yes,yes,cellular,0.5666666666666667,jul,0.1748951719203407,0.6118158292550488,0.0,0.0,failure,no
0.32352941176470584,blue-collar,married,secondary,no,0.22111965963948202,yes,no,cellular,0.06666666666666668,jun,0.27495034364094295,0.20393860975168293,0.0,0.0,failure,no
0.3529411764705882,blue-collar,married,secondary,no,0.28109364702788736,no,yes,cellular,0.1,jul,1.0,0.20393860975168293,0.0,0.0,success,no
0.38235294117647056,self-employed,married,tertiary,no,0.3191380877811971,no,no,telephone,0.13333333333333333,jun,0.1595020685787096,0.20393860975168293,0.0,0.0,failure,no
0.2941176470588235,technician,married,secondary,no,0.4377569991255778,no,yes,cellular,0.6666666666666666,jul,0.7713779264085461,0.0,0.0,0.0,success,no
0.32352941176470584,services,married,secondary,no,0.28159204581504865,yes,yes,cellular,0.4,may,0.15180551690789407,1.0,0.0,0.0,success,no
0.1764705882352941,technician,married,secondary,no,0.3732974226527211,no,no,cellular,0.7,jun,0.21337793027441848,0.0,0.0,0.0,failure,no
0.2647058823529411,unemployed,single,tertiary,yes,0.26364968947724315,yes,no,cellular,0.3,jul,0.19990896485049128,0.0,0.0,0.0,failure,no
0.4117647058823529,housemaid,married,primary,no,0.2970424082170478,yes,no,cellular,0.2,aug,0.10370206896529686,0.20393860975168293,1.0,0.44719890627583275,failure,no
0.2647058823529411,housemaid,married,primary,no,0.29504881306840275,no,no,cellular,0.23333333333333334,aug,0.2768744815586468,0.6118158292550488,0.0,0.0,failure,no
0.3529411764705882,technician,divorced,secondary,no,0.4983955182301982,yes,no,telephone,0.9,jul,0.13641241356626296,0.4078772195033659,0.0,0.0,failure,no
0.5735294117647058,retired,divorced,tertiary,no,0.3075087827474343,yes,yes,cellular,0.23333333333333334,jul,0.9984262006976049,0.4078772195033659,0.0,0.0,failure,no
0.48529411764705876,entrepreneur,married,tertiary,no,0.2726208676461459,yes,yes,telephone,0.5666666666666667,nov,0.1902882752619718,0.0,0.0,0.0,failure,no
0.4558823529411764,blue-collar,married,primary,no,1.0,yes,no,cellular,0.5333333333333333,apr,0.273026205723239,0.20393860975168293,1.0,1.0,success,no
0.19117647058823528,services,single,secondary,no,0.7422786580811096,no,no,cellular,0.03333333333333333,jul,0.6770951684410556,0.0,0.0,0.0,success,yes
0.3382352941176471,blue-collar,married,primary,no,0.26364968947724315,yes,no,cellular,0.5333333333333333,jul,0.1287158618954474,0.0,0.0,0.0,failure,no
0.1764705882352941,admin.,married,secondary,no,0.27826938723397354,yes,yes,cellular,0.23333333333333334,aug,0.3557641361845062,0.20393860975168293,0.0,0.0,success,no
0.13235294117647056,blue-collar,married,secondary,no,0.4331052771120727,yes,no,telephone,0.9,may,0.4750606870821473,0.0,0.0,0.0,failure,no
0.25,technician,divorced,tertiary,no,0.28341950803463994,no,no,cellular,0.7333333333333333,jul,0.23646758528686515,1.0,0.0,0.0,failure,no
0.47058823529411764,unemployed,single,tertiary,no,0.5284655783889277,no,no,telephone,0.1,feb,0.37115723952613733,0.0,0.0,0.0,failure,no
0.3970588235294118,technician,married,tertiary,no,0.3204671512136272,yes,yes,cellular,0.13333333333333333,may,0.15372965482559794,0.0,0.0,0.0,failure,no
0.4558823529411764,services,single,secondary,no,0.2756112603691135,no,no,cellular,0.23333333333333334,may,0.26340551613471963,0.20393860975168293,0.0,0.0,failure,no
0.19117647058823528,blue-collar,married,secondary,no,0.26597555048399574,yes,no,cellular,0.03333333333333333,jun,0.32112965366583623,0.0,0.0,0.0,failure,no
0.1029411764705882,entrepreneur,single,tertiary,no,0.27710645673059725,no,no,cellular,0.6666666666666666,jul,0.49622620417689,0.4078772195033659,0.0,0.0,success,no
0.32352941176470584,self-employed,married,tertiary,no,0.30202639608866044,no,no,cellular,0.2,aug,0.6693986167702399,0.20393860975168293,0.0,0.0,failure,yes
0.2941176470588235,technician,married,tertiary,no,0.45653002010865207,yes,no,cellular,0.26666666666666666,apr,0.4461986183165889,0.0,1.0,0.44719890627583275,failure,no
0.1764705882352941,blue-collar,married,secondary,no,0.2561737076698242,yes,no,cellular,0.03333333333333333,jun,0.34614344659598684,0.0,0.0,0.0,success,no
0.13235294117647056,management,single,tertiary,no,0.30202639608866044,yes,yes,cellular,0.8,jul,1.0,0.20393860975168293,0.0,0.0,failure,no
0.1764705882352941,management,single,secondary,no,0.2696304749231783,no,no,cellular,0.8666666666666667,aug,0.1941365510973796,0.20393860975168293,0.0,0.0,failure,no
0.16176470588235292,technician,married,tertiary,no,0.5244783880916376,yes,no,cellular,0.8333333333333334,may,0.4923779283414823,0.0,0.0,0.0,success,no
0.23529411764705876,technician,married,tertiary,no,1.0,no,no,cellular,0.3333333333333333,aug,0.41926068746873457,0.4078772195033659,1.0,1.0,success,yes
0.20588235294117646,blue-collar,married,primary,no,0.8790060586923496,yes,no,cellular,0.16666666666666669,jun,0.8521917189521094,0.20393860975168293,0.0,0.0,success,no
0.16176470588235292,technician,single,tertiary,no,1.0,yes,no,cellular,0.6666666666666666,aug,0.4519710320697006,1.0,0.0,0.0,success,no
0.19117647058823528,blue-collar,single,secondary,no,0.2496945234367278,yes,no,cellular,0.3333333333333333,may,0.8117848226803277,0.0,0.0,0.0,success,no
0.3088235294117647,management,single,tertiary,no,0.5143442794193587,no,no,cellular,0.3666666666666667,may,0.6328399963338661,0.0,0.4187730448333075,1.0,failure,no
0.1764705882352941,self-employed,married,tertiary,no,0.45204443102420067,no,no,cellular,0.16666666666666669,feb,0.3269020674189479,0.20393860975168293,0.0,0.0,success,no
0.25,technician,married,secondary,no,0.2879050971190913,yes,yes,telephone,0.4666666666666667,may,0.5385572383663756,0.20393860975168293,0.0,0.0,success,no
0.20588235294117646,management,single,tertiary,no,1.0,yes,no,cellular,0.23333333333333334,may,0.8156330985157355,0.0,0.0,0.0,failure,no
0.5588235294117647,retired,married,secondary,no,0.32578340494334734,yes,yes,cellular,0.5,jul,0.4461986183165889,0.0,0.0,0.0,failure,no
0.38235294117647056,technician,married,secondary,no,0.27826938723397354,no,no,cellular,0.9333333333333333,aug,0.2807227573940546,0.20393860975168293,0.0,0.0,success,no
0.5882352941176471,management,married,tertiary,no,0.7228411053818204,no,no,cellular,0.7666666666666667,dec,0.4481227562342929,0.0,1.0,0.8943978125516655,failure,no
0.16176470588235292,management,single,tertiary,no,0.2639819553353507,yes,yes,cellular,0.8,jul,1.0,1.0,0.0,0.0,failure,yes
0.20588235294117646,technician,married,tertiary,no,1.0,no,no,cellular,0.9666666666666667,nov,0.19798482693278738,0.0,0.7523719110564508,1.0,failure,no
0.48529411764705876,blue-collar,married,secondary,no,0.3116621059737782,yes,no,cellular,0.6666666666666666,may,0.0786882760351463,1.0,0.0,0.0,failure,no
0.9411764705882352,retired,married,secondary,no,0.26364968947724315,no,no,cellular,0.5666666666666667,mar,0.26148137821701567,1.0,0.0,0.0,failure,no
0.5735294117647058,self-employed,divorced,tertiary,no,0.4932453974295318,no,no,cellular,0.26666666666666666,jun,1.0,0.0,0.0,0.0,success,yes
0.20588235294117646,management,divorced,tertiary,yes,0.3101669096122944,no,yes,cellular,0.5666666666666667,nov,0.2903434469825741,0.0,0.0,0.0,failure,no
0.32352941176470584,blue-collar,divorced,primary,no,0.6283114687502341,yes,no,telephone,0.06666666666666668,jun,0.3980951703739918,0.8157544390067317,0.0,0.0,failure,no
0.1764705882352941,self-employed,married,secondary,no,0.26913207613601703,no,no,cellular,0.16666666666666669,aug,0.3095848261596129,0.6118158292550488,0.0,0.0,failure,no
0.23529411764705876,blue-collar,divorced,secondary,no,0.3093362449670256,no,yes,cellular,0.3,jul,0.2691779298878312,0.8157544390067317,0.0,0.0,failure,no
0.11764705882352938,management,single,tertiary,no,0.38044113860203255,yes,no,cellular,0.13333333333333333,jun,1.0,0.4078772195033659,0.0,0.0,failure,yes
0.5,admin.,single,secondary,no,0.4593542799025659,yes,no,cellular,0.4666666666666667,may,0.5597227554611184,0.20393860975168293,0.0,0.0,success,no
0.2941176470588235,management,married,tertiary,no,0.7226749724527667,yes,no,telephone,0.03333333333333333,jun,1.0,0.20393860975168293,0.0,0.0,failure,yes
0.19117647058823528,entrepreneur,single,tertiary,no,0.4115079963350846,yes,yes,cellular,0.9,aug,0.04405379351647633,1.0,0.0,0.0,failure,no
0.3970588235294118,self-employed,married,secondary,no,0.3546905345987006,no,no,cellular,0.3666666666666667,aug,1.0,0.6118158292550488,0.0,0.0,failure,yes
0.5441176470588235,technician,married,tertiary,no,0.3088378461798644,no,no,cellular,0.8333333333333334,aug,0.1902882752619718,0.20393860975168293,0.0,0.0,success,no
0.3970588235294118,management,divorced,tertiary,no,1.0,yes,no,telephone,0.5666666666666667,nov,0.4712124112467395,0.4078772195033659,0.8020568485790467,0.8943978125516655,failure,no
0.14705882352941174,entrepreneur,married,secondary,no,0.29322135084881146,yes,no,cellular,0.13333333333333333,may,0.43657792872806955,0.6118158292550488,0.0,0.0,failure,no
0.6029411764705882,management,married,primary,no,0.30551518759878926,yes,yes,cellular,0.4,apr,0.22877103361604956,0.20393860975168293,1.0,1.0,failure,no
0.20588235294117646,housemaid,single,tertiary,no,1.0,yes,no,cellular,0.5,apr,0.37500551536154514,0.20393860975168293,1.0,0.8943978125516655,failure,no
0.11764705882352938,entrepreneur,single,tertiary,no,0.27710645673059725,no,no,cellular,0.13333333333333333,feb,0.37115723952613733,0.0,1.0,1.0,failure,no
0.4558823529411764,self-employed,divorced,tertiary,no,0.27345153229141467,yes,no,cellular,0.9,may,0.12101931022463186,0.20393860975168293,0.0,0.0,failure,no
0.38235294117647056,services,married,secondary,no,0.48676621319643537,no,yes,cellular,0.23333333333333334,jul,0.41541241163332676,0.0,0.0,0.0,failure,no
0.5735294117647058,retired,married,secondary,no,0.3010295985143379,no,no,cellular,0.2,aug,0.22684689569834568,1.0,0.0,0.0,failure,no
0.5882352941176471,retired,married,primary,no,0.26364968947724315,yes,no,cellular,0.8333333333333334,may,0.19221241317967572,1.0,0.0,0.0,failure,no
0.5735294117647058,retired,divorced,primary,no,0.6852950634156719,yes,no,cellular,0.9999999999999999,jul,0.582812410473565,1.0,0.0,0.0,failure,no
0.6617647058823529,retired,married,primary,no,0.2707934054265546,no,no,cellular,0.3333333333333333,mar,0.21722620610982626,0.0,0.6530020360112592,0.44719890627583275,success,no
0.4117647058823529,technician,married,secondary,no,0.27311926643330714,no,no,cellular,0.13333333333333333,may,0.478908962917555,0.0,1.0,0.44719890627583275,success,no
0.3088235294117647,management,married,tertiary,no,0.2442121367779539,yes,no,cellular,0.5333333333333333,jul,1.0,0.20393860975168293,0.0,0.0,failure,no
0.25,technician,divorced,secondary,no,0.3742942202270436,yes,yes,cellular,0.06666666666666668,apr,0.35768827410221005,0.0,0.9511116611468341,0.44719890627583275,failure,no
0.13235294117647056,management,single,tertiary,no,0.26364968947724315,yes,no,cellular,0.5,jul,1.0,0.8157544390067317,0.0,0.0,failure,yes
0.27941176470588236,technician,single,tertiary,no,0.26780301270358703,yes,no,cellular,0.0,jun,0.4385020666457734,0.20393860975168293,0.0,0.0,failure,yes
0.5,entrepreneur,married,primary,no,0.4354311381188253,yes,no,cellular,0.6,nov,1.0,0.20393860975168293,1.0,1.0,success,no
0.3970588235294118,blue-collar,single,secondary,no,0.3174767584906596,yes,no,telephone,0.9666666666666667,may,0.5558744796257107,1.0,0.0,0.0,success,no
0.5147058823529411,technician,married,secondary,no,0.26364968947724315,no,no,telephone,0.5,nov,1.0,0.0,0.6742955806638002,1.0,failure,no
0.19117647058823528,management,married,tertiary,no,0.26364968947724315,no,no,cellular,0.6,nov,0.11909517230692798,0.0,0.0,0.0,failure,no
0.5294117647058824,management,married,primary,no,0.3668182384196247,no,yes,cellular,0.03333333333333333,feb,0.21145379235671458,0.0,1.0,0.44719890627583275,failure,no
0.5294117647058824,retired,divorced,secondary,no,0.2865760336866613,no,no,cellular,0.5333333333333333,jul,0.38655034286776835,0.0,0.0,0.0,failure,no
0.5441176470588235,technician,married,secondary,no,0.9386477802226474,no,yes,telephone,0.9,jul,0.05175034518729188,0.6118158292550488,0.0,0.0,failure,no
0.3088235294117647,blue-collar,married,secondary,no,1.0,no,no,cellular,0.3333333333333333,jun,0.2095296544390107,0.0,0.0,0.0,success,no
0.36764705882352944,technician,married,secondary,no,0.315150897483907,yes,no,cellular,0.16666666666666669,feb,0.376929653279249,0.0,1.0,0.44719890627583275,failure,no
0.20588235294117646,management,married,tertiary,no,0.5640180252064312,yes,no,telephone,0.1,jun,0.18259172359115627,0.6118158292550488,0.0,0.0,success,no
0.32352941176470584,unemployed,divorced,secondary,no,0.4764659715951026,no,no,cellular,0.9999999999999999,jul,0.0786882760351463,0.4078772195033659,0.0,0.0,success,no
0.2647058823529411,technician,married,secondary,no,0.27428219693668343,yes,no,cellular,0.3666666666666667,may,0.4519710320697006,0.6118158292550488,1.0,0.8943978125516655,success,no
0.5735294117647058,management,single,tertiary,no,0.2639819553353507,yes,no,telephone,0.3333333333333333,may,0.3153572399127246,0.4078772195033659,0.0,0.0,failure,no
0.48529411764705876,blue-collar,married,secondary,no,0.27361766522046843,no,yes,cellular,0.8333333333333334,aug,0.36923310160843337,0.20393860975168293,0.0,0.0,success,no
0.4411764705882353,services,single,secondary,no,0.28574536904139247,no,no,telephone,0.3333333333333333,jun,0.6059020654860117,1.0,0.0,0.0,failure,no
0.36764705882352944,housemaid,married,primary,no,0.8793383245504571,no,no,telephone,0.5333333333333333,jun,0.39424689453858397,0.4078772195033659,0.0,0.0,success,no
0.1764705882352941,technician,married,secondary,no,0.3053490546697355,no,yes,cellular,0.9333333333333333,aug,0.29226758490027793,0.20393860975168293,0.0,0.0,failure,no
0.2647058823529411,self-employed,married,secondary,no,0.9535997438374852,yes,no,cellular,0.9999999999999999,jul,0.05944689685810743,1.0,0.0,0.0,failure,no
0.16176470588235292,technician,single,tertiary,no,0.4272906245951913,yes,no,cellular,0.6,feb,0.16142620649641348,0.20393860975168293,0.0,0.0,failure,no
0.13235294117647056,services,single,secondary,no,0.2915600215582739,no,no,cellular,0.0,jun,0.6597779271817206,0.4078772195033659,1.0,0.8943978125516655,success,yes
0.3970588235294118,services,married,secondary,no,0.5211557295105625,yes,no,cellular,0.5,apr,0.23454344736916127,0.20393860975168293,1.0,1.0,failure,no
0.4117647058823529,management,married,tertiary,no,1.0,yes,no,cellular,0.6666666666666666,nov,0.2941917228179818,0.8157544390067317,0.0,0.0,failure,no
0.23529411764705876,blue-collar,married,primary,no,0.2616560943285981,yes,no,telephone,0.3666666666666667,may,0.40001930829169563,0.8157544390067317,0.0,0.0,failure,no
0.8970588235294118,management,married,primary,no,1.0,no,no,telephone,0.6,oct,0.22877103361604956,0.0,0.0,0.0,success,no
0.16176470588235292,technician,single,tertiary,no,0.27361766522046843,yes,yes,telephone,0.2,may,0.5808882725558611,0.8157544390067317,0.0,0.0,failure,no
0.5294117647058824,technician,single,secondary,no,0.8183675395877292,yes,no,cellular,0.03333333333333333,jun,0.11332275855381631,0.0,0.0,0.0,success,no
0.04411764705882354,student,single,tertiary,no,0.45653002010865207,no,yes,cellular,0.5,jun,0.22107448194523405,0.0,0.0,0.0,success,no
0.20588235294117646,blue-collar,single,primary,no,0.36316331398044205,yes,no,cellular,0.6666666666666666,may,0.047902069351884104,0.0,0.0,0.0,failure,no
0.4411764705882353,management,married,tertiary,no,0.501219778024112,no,no,cellular,0.5666666666666667,nov,0.43657792872806955,0.20393860975168293,0.0,0.0,failure,no
0.47058823529411764,retired,married,secondary,no,0.26946434199412456,no,yes,cellular,0.23333333333333334,jul,0.22877103361604956,0.6118158292550488,0.0,0.0,failure,no
0.32352941176470584,self-employed,married,tertiary,no,1.0,yes,no,cellular,0.5666666666666667,nov,0.5019986179300018,0.0,0.0,0.0,failure,no
0.22058823529411764,technician,married,secondary,no,0.26364968947724315,yes,no,cellular,0.4666666666666667,jul,0.2691779298878312,0.0,0.0,0.0,success,no
0.25,blue-collar,single,secondary,no,0.32013488535551965,no,yes,cellular,0.5,jun,1.0,0.4078772195033659,0.0,0.0,failure,no
0.23529411764705876,entrepreneur,married,tertiary,no,0.26364968947724315,no,no,cellular,0.13333333333333333,may,0.13448827564855909,0.0,1.0,1.0,failure,no
0.14705882352941174,services,married,secondary,no,0.2641480882644044,yes,no,cellular,0.3,jul,0.3442193086782829,0.0,0.0,0.0,failure,no
0.3088235294117647,technician,single,tertiary,no,0.3375788429061639,yes,no,cellular,0.7666666666666667,jul,1.0,0.0,0.0,0.0,failure,no
0.19117647058823528,management,divorced,tertiary,no,0.4088498694702245,no,no,cellular,0.3666666666666667,aug,1.0,1.0,0.0,0.0,failure,yes
0.42647058823529405,blue-collar,married,secondary,no,0.38077340446014,no,no,cellular,0.4,may,0.19990896485049128,0.20393860975168293,0.0,0.0,failure,no
0.23529411764705876,self-employed,divorced,tertiary,no,0.48859367541602666,yes,no,telephone,0.7333333333333333,may,1.0,0.20393860975168293,0.0,0.0,success,yes
0.20588235294117646,technician,single,tertiary,no,0.28408403975085494,no,no,cellular,0.6,aug,0.5000744800122979,0.0,0.0,0.0,failure,no
0.5294117647058824,retired,married,primary,no,1.0,no,no,cellular,0.3333333333333333,jun,0.49622620417689,0.0,0.0,0.0,failure,no
0.32352941176470584,blue-collar,married,secondary,no,0.3349207160413038,yes,no,telephone,0.4,may,0.46159172165822004,0.0,0.0,0.0,failure,no
0.3382352941176471,housemaid,married,primary,no,1.0,no,no,cellular,0.6,may,0.19798482693278738,0.20393860975168293,0.0,0.0,failure,no
0.3970588235294118,blue-collar,married,primary,no,0.2747805957238447,no,no,telephone,0.7666666666666667,jun,0.009419310997806334,0.0,0.0,0.0,failure,no
0.23529411764705876,housemaid,divorced,secondary,no,0.27012887371033956,no,no,cellular,0.9999999999999999,jul,0.27879861947635065,0.20393860975168293,0.0,0.0,failure,no
0.13235294117647056,technician,single,tertiary,no,0.2805952482407261,no,no,cellular,0.9,jan,0.6097503413214195,0.20393860975168293,0.0,0.0,failure,no
0.08823529411764702,student,single,secondary,no,0.5610276324834635,no,no,cellular,0.5333333333333333,apr,0.42310896330414227,0.0,1.0,1.0,failure,no
0.5441176470588235,management,single,tertiary,no,1.0,no,no,cellular,0.9333333333333333,apr,0.2941917228179818,1.0,0.0,0.0,failure,no
